Product ID,failure_pred,failure_prob
L48961,0,0.9927432214847511
L56452,0,0.9927432214847511
H30263,0,0.9927432214847511
M15434,0,0.9927432214847511
L53706,0,0.9927432214847511
M23110,0,0.9927432214847511
M23226,0,0.9927432214847511
L53184,0,0.9927432214847511
L54888,0,0.9927432214847511
M16374,0,0.9927432214847511
M17753,0,0.9927432214847511
L54923,0,0.9927432214847511
L52786,0,0.9897250468981913
L49135,0,0.9905603626994905
L56048,0,0.9927432214847511
L53445,0,0.9927432214847511
M22749,0,0.9927432214847511
L56541,0,0.9927432214847511
M22342,0,0.9927432214847511
L49127,0,0.9927432214847511
L55934,0,0.9927432214847511
L54077,0,0.9927432214847511
L48807,0,0.9927432214847511
M23953,0,0.9927432214847511
M17517,0,0.9927432214847511
M15120,0,0.9927432214847511
M23303,0,0.9927432214847511
L54037,0,0.9927432214847511
L54551,0,0.9927432214847511
L55870,0,0.9899116866905194
H33869,0,0.9927432214847511
L53723,0,0.9927432214847511
L52887,0,0.9927432214847511
L52957,0,0.9927432214847511
L47975,0,0.9927432214847511
M23807,0,0.9927432214847511
M16661,0,0.9927432214847511
M15356,0,0.9927432214847511
L56016,0,0.9927432214847511
L55730,0,0.9927432214847511
M17886,0,0.9881477670232238
L50647,0,0.9786492272090987
M23743,0,0.9927432214847511
L56850,0,0.9927432214847511
M19299,0,0.9835406965588107
L49152,0,0.9927432214847511
M17852,0,0.9927432214847511
L55271,0,0.9927432214847511
M19069,0,0.9927432214847511
L54356,0,0.9927432214847511
L50345,0,0.9927432214847511
M19854,0,0.9927432214847511
L53314,0,0.9927432214847511
L51585,0,0.9927432214847511
M16463,0,0.9927432214847511
M24285,0,0.9927432214847511
L49777,0,0.9927432214847511
M20984,0,0.9927432214847511
L57121,0,0.9927432214847511
L52555,0,0.9927432214847511
L51904,1,0.04127335746153693
M16429,0,0.9927432214847511
M20586,0,0.9927432214847511
L52922,0,0.9905603626994905
L49861,0,0.9927432214847511
L53140,0,0.9927432214847511
H33318,0,0.9927432214847511
M22667,0,0.9927432214847511
L51648,0,0.9899116866905194
M24161,0,0.9927432214847511
L53083,0,0.9927432214847511
L50607,0,0.9927432214847511
H33389,0,0.9927432214847511
L51285,0,0.9899116866905194
M22667,0,0.9927432214847511
L49759,0,0.9927432214847511
M21414,0,0.9927432214847511
M19283,0,0.9927432214847511
M24266,0,0.9927432214847511
M23576,0,0.9927432214847511
L56461,0,0.9897250468981913
M22956,0,0.9927432214847511
L56472,0,0.9927432214847511
L49792,1,0.007927234230330371
L52457,0,0.9927432214847511
H32395,0,0.9927432214847511
M22332,0,0.9927432214847511
L49000,0,0.9927432214847511
L52746,0,0.9899116866905194
L49244,0,0.9927432214847511
M22710,0,0.9927432214847511
L56379,0,0.9927432214847511
L55863,0,0.9927432214847511
H34569,0,0.9927432214847511
H35166,0,0.9927432214847511
L52430,0,0.9786492272090987
L50342,0,0.9897250468981913
M21957,0,0.9927432214847511
L55433,0,0.9927432214847511
L51342,0,0.9927432214847511
L54227,0,0.9915860771686716
M19116,0,0.9927432214847511
L51407,0,0.9927432214847511
L49477,0,0.9927432214847511
L51517,0,0.9881109043463236
L56355,1,0.033576941050514786
L47693,0,0.9927432214847511
L49830,0,0.9927432214847511
L47333,0,0.9927432214847511
H33529,0,0.9897250468981913
L53527,0,0.9927432214847511
M17863,0,0.9927432214847511
L53852,0,0.9858348588240933
L49197,0,0.9927432214847511
M23453,0,0.9927432214847511
L49868,0,0.9927432214847511
M17183,0,0.9927432214847511
M17053,0,0.9927432214847511
L53941,0,0.9927432214847511
H31983,0,0.9927432214847511
L53423,0,0.9927432214847511
M19011,0,0.9927432214847511
M23584,0,0.9927432214847511
M21829,0,0.9927432214847511
M23665,0,0.9927432214847511
M21134,0,0.9927432214847511
M18269,0,0.9845563086751326
M17699,0,0.9927432214847511
M15111,0,0.9927432214847511
L48951,0,0.9927432214847511
L51562,0,0.9837888274841097
H31904,0,0.9927432214847511
M22968,0,0.9927432214847511
L51017,0,0.9927432214847511
M21061,0,0.9927432214847511
L55706,0,0.9845563086751326
L53281,0,0.9927432214847511
L51935,1,0.04127335746153715
L52785,0,0.9927432214847511
H39086,0,0.9927432214847511
M23333,0,0.9927432214847511
L50165,0,0.9927432214847511
M20552,0,0.9927432214847511
L53219,0,0.9927432214847511
L56917,0,0.9927432214847511
L52911,0,0.9927432214847511
L48403,0,0.9927432214847511
L55138,0,0.9927432214847511
L50014,0,0.9927432214847511
L49707,0,0.9927432214847511
H30011,0,0.9927432214847511
L48971,0,0.9927432214847511
L55003,0,0.9927432214847511
M17431,0,0.9927432214847511
L55251,0,0.9927432214847511
L47628,0,0.9927432214847511
L54978,0,0.9927432214847511
L56060,0,0.9927432214847511
L56257,0,0.9927432214847511
L51230,0,0.9927432214847511
M14923,0,0.9927432214847511
L57048,0,0.9927432214847511
L50466,0,0.9927432214847511
L56511,0,0.9927432214847511
L53071,0,0.9927432214847511
L50071,0,0.9905603626994905
M15653,0,0.9845563086751326
M22344,0,0.9927432214847511
L54665,0,0.9927432214847511
L57010,0,0.9899116866905194
L53984,0,0.9927432214847511
L51948,0,0.9927432214847511
L47778,0,0.9927432214847511
L52122,0,0.9927432214847511
L48403,0,0.9927432214847511
M19812,0,0.9927432214847511
M16127,0,0.9927432214847511
L55282,0,0.9927432214847511
L53136,0,0.9927432214847511
L53136,0,0.9927432214847511
L49988,0,0.9927432214847511
L54492,0,0.9927432214847511
L54763,0,0.9927432214847511
L53774,0,0.9927432214847511
L53963,0,0.9927432214847511
L49498,0,0.9927432214847511
L53098,0,0.9927432214847511
L49533,0,0.9927432214847511
L51641,0,0.9927432214847511
L56488,0,0.9927432214847511
L55770,0,0.9927432214847511
M21261,0,0.9927432214847511
L51211,0,0.9837888274841097
L54022,0,0.9899116866905194
L55446,0,0.9927432214847511
L49643,0,0.9927432214847511
L56220,0,0.9927432214847511
M22925,0,0.9881109043463236
L49654,0,0.9927432214847511
L49327,0,0.9927432214847511
L52412,0,0.9927432214847511
M22167,0,0.9927432214847511
L54091,0,0.9927432214847511
L57099,0,0.9845563086751326
M15735,0,0.9927432214847511
L47768,0,0.9837888274841097
L52990,0,0.9808109720727036
H35197,0,0.9927432214847511
M23757,0,0.9927432214847511
L53989,0,0.9927432214847511
L51776,0,0.9927432214847511
L57052,0,0.9789866088481743
L52042,1,0.041273170421974426
H33845,0,0.9927432214847511
L53621,0,0.9927432214847511
M24851,0,0.9927432214847511
L56949,0,0.9906930111505906
L54272,0,0.9927432214847511
L53864,0,0.9927432214847511
L50630,0,0.9881477670232238
L56844,0,0.9927432214847511
M19733,0,0.9927432214847511
L50764,0,0.9927432214847511
L52643,0,0.9927432214847511
L51360,0,0.9905603626994905
L56694,0,0.9927432214847511
L56374,0,0.9927432214847511
M20651,0,0.9927432214847511
L54459,0,0.9927432214847511
L55790,0,0.9927432214847511
L49881,0,0.9927432214847511
L55978,0,0.9927432214847511
M23722,0,0.9927432214847511
L55726,0,0.9927432214847511
L47339,0,0.9927432214847511
M17745,0,0.9927432214847511
M23912,0,0.9927432214847511
L55295,0,0.9927432214847511
L54091,0,0.9927432214847511
M16420,0,0.9927432214847511
H31898,0,0.9897250468981913
M23305,0,0.9927432214847511
H33139,0,0.9927432214847511
L55725,0,0.9927432214847511
L49607,0,0.9927432214847511
L56949,0,0.9927432214847511
M24722,0,0.9927432214847511
L48211,0,0.9927432214847511
L52378,0,0.9927432214847511
H39385,0,0.9927432214847511
L52598,0,0.9927432214847511
H37679,0,0.9927432214847511
L47904,0,0.9927432214847511
L50197,0,0.9927432214847511
L53257,0,0.9927432214847511
L56262,0,0.9927432214847511
L48892,0,0.9927432214847511
L55784,0,0.9868883437792055
L47765,0,0.9881477670232238
M20421,0,0.9897250468981913
L50595,0,0.9927432214847511
L50085,0,0.9927432214847511
L52622,0,0.9927432214847511
L47525,0,0.9927432214847511
M21433,0,0.9927432214847511
H30686,0,0.9927432214847511
L49381,0,0.9927432214847511
L52984,0,0.9927432214847511
L56257,0,0.9927432214847511
L53174,0,0.9881477670232238
L49125,0,0.9927432214847511
L52749,0,0.9927432214847511
M21722,0,0.9915860771686716
L54799,0,0.9927432214847511
L56495,0,0.9927432214847511
L54051,0,0.9927432214847511
M22494,0,0.9927432214847511
M20867,0,0.9897250468981913
L55550,0,0.9927432214847511
L56426,0,0.9927432214847511
L55843,0,0.9927432214847511
L54810,0,0.9927432214847511
M24206,0,0.9927432214847511
L48242,0,0.9927432214847511
L49315,0,0.9927432214847511
H32038,0,0.9927432214847511
L56332,0,0.9927432214847511
L47576,0,0.9927432214847511
L53887,0,0.9927432214847511
L50218,0,0.9927432214847511
M21904,0,0.9927432214847511
L55304,0,0.9927432214847511
M24803,0,0.7583891530871385
L55451,0,0.9927432214847511
M19237,0,0.9927432214847511
L50948,0,0.9927432214847511
L51650,0,0.9927432214847511
H35414,0,0.9927432214847511
L56457,0,0.9927432214847511
L55490,0,0.9927432214847511
M16392,0,0.9927432214847511
H38730,0,0.9927432214847511
L56455,0,0.9927432214847511
L48512,0,0.9927432214847511
L55973,0,0.9927432214847511
H32038,0,0.9927432214847511
L49434,0,0.9927432214847511
L51924,0,0.9927432214847511
L51623,0,0.9927432214847511
H29870,0,0.9927432214847511
H32800,0,0.9927432214847511
L54167,0,0.9915860771686716
L53121,0,0.9927432214847511
L48604,0,0.9927432214847511
L55036,0,0.9927432214847511
L53060,0,0.9897250468981913
L52820,0,0.9927432214847511
L52109,0,0.9927432214847511
L50984,0,0.9927432214847511
L54511,0,0.9927432214847511
L54339,0,0.9927432214847511
L55863,0,0.9927432214847511
L52471,0,0.9927432214847511
M16616,0,0.9927432214847511
L54206,0,0.9927432214847511
L48871,0,0.9927432214847511
L55277,0,0.9927432214847511
L51652,0,0.9927432214847511
L52368,0,0.9897250468981913
M22145,0,0.9927432214847511
M15562,0,0.9927432214847511
L48927,0,0.9927432214847511
L56936,0,0.9927432214847511
M17757,0,0.9927432214847511
L50462,0,0.9927432214847511
L55571,0,0.9927432214847511
M16098,0,0.9927432214847511
L55040,0,0.9927432214847511
L47380,0,0.9927432214847511
L50031,0,0.9899116866905194
M24557,0,0.9927432214847511
M16145,0,0.9845563086751326
L50426,0,0.9927432214847511
L49001,0,0.9897250468981913
M17591,0,0.9897250468981913
L49988,0,0.9927432214847511
L50490,0,0.9927432214847511
L53109,0,0.9927432214847511
L57110,0,0.9927432214847511
L55093,0,0.9845563086751326
L55334,0,0.9927432214847511
M16659,0,0.9927432214847511
L48743,0,0.9927432214847511
L55265,0,0.9927432214847511
L55270,0,0.9927432214847511
M18827,0,0.9927432214847511
L56253,0,0.9845563086751326
L47499,0,0.9927432214847511
L55982,0,0.9927432214847511
M18373,0,0.9927432214847511
L56719,0,0.9927432214847511
L53292,0,0.9927432214847511
L47396,0,0.9927432214847511
L49082,0,0.9927432214847511
L52569,0,0.9881477670232238
L53305,0,0.9927432214847511
L55217,0,0.9927432214847511
L56199,0,0.9927432214847511
M21014,0,0.9927432214847511
L56489,0,0.9927432214847511
M22228,0,0.9927432214847511
L49310,0,0.9927432214847511
M20261,0,0.9906930111505906
L55410,0,0.9927432214847511
L49814,0,0.9927432214847511
L55452,0,0.9927432214847511
L55696,0,0.9927432214847511
M18406,0,0.9905603626994905
L55838,0,0.9927432214847511
L54261,0,0.9868883437792055
M23276,0,0.9927432214847511
M15583,0,0.9927432214847511
L53270,0,0.9927432214847511
L49082,0,0.9927432214847511
H37374,0,0.9927432214847511
L56393,0,0.9927432214847511
M17124,0,0.9927432214847511
L51412,0,0.9927432214847511
H35797,0,0.9905603626994905
M18404,0,0.9927432214847511
M22987,0,0.9927432214847511
M18013,0,0.9927432214847511
L54767,0,0.9927432214847511
L56256,0,0.9927432214847511
H34909,0,0.9927432214847511
L56474,0,0.9927432214847511
M17661,0,0.9927432214847511
M21562,0,0.9927432214847511
H36996,0,0.9927432214847511
L53602,0,0.9927432214847511
L56664,0,0.9927432214847511
L53558,0,0.9915860771686716
H29682,0,0.9927432214847511
L51266,0,0.9927432214847511
L54272,0,0.9897250468981913
L50482,0,0.9927432214847511
L56602,0,0.9845563086751326
L54265,0,0.9881477670232238
L54347,0,0.9899116866905194
M17819,0,0.9927432214847511
L47378,0,0.9927432214847511
L51768,0,0.9927432214847511
L48854,0,0.9897250468981913
M17793,0,0.9927432214847511
M16922,0,0.9927432214847511
L55253,0,0.9927432214847511
M15876,0,0.9927432214847511
L47217,0,0.9927432214847511
L48397,0,0.9927432214847511
M16280,0,0.9881477670232238
H38189,0,0.9927432214847511
L53257,0,0.9927432214847511
L57113,0,0.9927432214847511
L49256,0,0.9927432214847511
L55810,0,0.9881109043463236
L49671,0,0.9927432214847511
L56070,0,0.9927432214847511
M23193,0,0.9927432214847511
H34783,0,0.9927432214847511
M15088,0,0.9927432214847511
L52773,0,0.9927432214847511
L55116,0,0.9881477670232238
H37110,0,0.9897250468981913
M17302,0,0.9897250468981913
L49076,0,0.9927432214847511
L53455,0,0.9927432214847511
L56142,0,0.9881109043463236
M16659,0,0.9927432214847511
L47264,0,0.9927432214847511
M17343,0,0.9927432214847511
M15887,0,0.9927432214847511
L48495,0,0.9927432214847511
L48644,0,0.9927432214847511
L49467,0,0.9927432214847511
L54732,0,0.9897250468981913
L50250,0,0.9927432214847511
M21610,0,0.9927432214847511
M20800,0,0.9927432214847511
L47384,0,0.9927432214847511
L49354,0,0.9927432214847511
L56474,0,0.9927432214847511
L47835,0,0.9927432214847511
L55816,0,0.9927432214847511
L47567,0,0.9927432214847511
M24721,0,0.9927432214847511
H35636,0,0.9927432214847511
M15568,0,0.9927432214847511
L56307,0,0.9927432214847511
L54293,0,0.9927432214847511
L53530,0,0.9927432214847511
