Product ID,failure_pred,failure_prob
M24351,0,0.9955077931011141
H31906,0,0.9955077931011141
L55983,0,0.9955077931011141
M24201,0,0.9955077931011141
L56320,0,0.9955077931011141
M19569,0,0.9955077931011141
L49741,0,0.9955077931011141
L50583,0,0.9924776988439629
L56272,0,0.9955077931011141
L51117,0,0.9955077931011141
L53893,0,0.9955077931011141
L50708,0,0.9921658234736126
L54759,0,0.9955077931011141
M18535,0,0.9955077931011141
L54973,0,0.9955077931011141
M18808,0,0.9955077931011141
M20667,0,0.9955077931011141
L54579,0,0.9955077931011141
L56682,0,0.9955077931011141
L56591,0,0.9955077931011141
M21604,0,0.9955077931011141
L55275,0,0.9955077931011141
L56314,0,0.9955077931011141
L52460,0,0.9955077931011141
M17132,0,0.9955077931011141
M24098,0,0.9955077931011141
L48588,0,0.9930232083032411
L52866,0,0.9955077931011141
L55790,0,0.9955077931011141
L56204,0,0.9924776988439629
L55659,0,0.9955077931011141
L49148,0,0.9955077931011141
M20275,0,0.9955077931011141
M15062,0,0.9955077931011141
L50217,0,0.9955077931011141
L53139,0,0.9955077931011141
L50377,0,0.9955077931011141
L47854,0,0.9955077931011141
L50665,0,0.9955077931011141
H33908,1,0.00043624983125156724
L55621,0,0.9955077931011141
M20807,0,0.9955077931011141
M22333,0,0.9955077931011141
L52436,0,0.9955077931011141
L50223,0,0.9955077931011141
L50021,0,0.9955077931011141
L52255,0,0.9955077931011141
L47380,1,2.2428902279880703e-07
L49401,0,0.9924776988439629
L47780,0,0.9955077931011141
L50043,0,0.9955077931011141
H36556,0,0.9955077931011141
M15545,0,0.9955077931011141
M19284,0,0.9955077931011141
M21435,0,0.9955077931011141
L56661,0,0.9955077931011141
L55217,0,0.9955077931011141
L53233,0,0.9955077931011141
M17212,0,0.9955077931011141
L48345,0,0.9955077931011141
M15293,0,0.9955077931011141
M16486,0,0.9955077931011141
L54979,0,0.9955077931011141
L53837,0,0.9955077931011141
L56612,0,0.9955077931011141
L50225,0,0.9955077931011141
L52437,0,0.9955077931011141
L55852,0,0.9924776988439629
L53037,0,0.9955077931011141
M21431,0,0.988336840488491
L51373,0,0.9955077931011141
M17227,0,0.9955077931011141
L48129,0,0.9955077931011141
L49402,0,0.9955077931011141
M17148,0,0.9955077931011141
L54355,0,0.9955077931011141
M16543,0,0.9955077931011141
L48211,0,0.9955077931011141
M21491,0,0.9955077931011141
L55518,0,0.9955077931011141
L53429,0,0.9955077931011141
L51492,0,0.9955077931011141
L49619,0,0.9955077931011141
M17591,0,0.9955077931011141
L53162,0,0.9955077931011141
L53655,0,0.9955077931011141
L56781,0,0.9955077931011141
L57089,0,0.9955077931011141
M17955,0,0.9955077931011141
M15361,0,0.9955077931011141
L56922,0,0.9924776988439629
H30492,0,0.9955077931011141
L50595,0,0.9955077931011141
L54518,0,0.9955077931011141
M16884,0,0.9924776988439629
L48545,0,0.9955077931011141
L47290,0,0.9955077931011141
L50579,0,0.9955077931011141
L52914,0,0.9924776988439629
H30676,0,0.9955077931011141
L56334,0,0.9955077931011141
M16716,0,0.9955077931011141
M21644,0,0.9955077931011141
L48027,0,0.9921658234736126
L56957,0,0.9955077931011141
L56314,0,0.9955077931011141
M18581,0,0.9955077931011141
L48781,0,0.9955077931011141
L55255,0,0.9924776988439629
L47523,0,0.9955077931011141
L50948,0,0.9955077931011141
L55127,0,0.9955077931011141
M24079,0,0.9955077931011141
L48961,0,0.9955077931011141
L56452,0,0.9955077931011141
H30263,0,0.9955077931011141
M15434,0,0.9955077931011141
L53706,0,0.9955077931011141
M23110,0,0.9955077931011141
M23226,0,0.9955077931011141
L53184,0,0.9955077931011141
L54888,0,0.9955077931011141
M16374,0,0.9955077931011141
M17753,0,0.9955077931011141
L54923,0,0.9955077931011141
L52786,0,0.9924776988439629
L49135,0,0.9924776988439629
L56048,0,0.9955077931011141
L53445,0,0.9955077931011141
M22749,0,0.9955077931011141
L56541,0,0.9955077931011141
M22342,0,0.9955077931011141
L49127,0,0.9955077931011141
L55934,0,0.9955077931011141
L54077,0,0.9955077931011141
L48807,0,0.9955077931011141
M23953,0,0.9955077931011141
M17517,0,0.9955077931011141
M15120,0,0.9955077931011141
M23303,0,0.9955077931011141
L54037,0,0.9955077931011141
L54551,0,0.9955077931011141
L55870,0,0.9955077931011141
H33869,0,0.9955077931011141
L53723,0,0.9955077931011141
L52887,0,0.9955077931011141
L52957,0,0.9955077931011141
L47975,0,0.9955077931011141
M23807,0,0.9955077931011141
M16661,0,0.9955077931011141
M15356,0,0.9955077931011141
L56016,0,0.9955077931011141
L55730,0,0.9955077931011141
M17886,0,0.9921658234736126
L50647,0,0.988336840488491
M23743,0,0.9955077931011141
L56850,0,0.9955077931011141
M19299,0,0.9930232083032411
L49152,0,0.9955077931011141
M17852,0,0.9955077931011141
L55271,0,0.9955077931011141
M19069,0,0.9955077931011141
L54356,0,0.9955077931011141
L50345,0,0.9955077931011141
M19854,0,0.9955077931011141
L53314,0,0.9955077931011141
L51585,0,0.9955077931011141
M16463,0,0.9955077931011141
M24285,0,0.9955077931011141
L49777,0,0.9955077931011141
M20984,0,0.9955077931011141
L57121,0,0.9955077931011141
L52555,0,0.9955077931011141
L51904,1,0.0004044040596032916
M16429,0,0.9955077931011141
M20586,0,0.9955077931011141
L52922,0,0.9924776988439629
L49861,0,0.9955077931011141
L53140,0,0.9955077931011141
H33318,0,0.9955077931011141
M22667,0,0.9955077931011141
L51648,0,0.9955077931011141
M24161,0,0.9955077931011141
L53083,0,0.9955077931011141
L50607,0,0.9955077931011141
H33389,0,0.9955077931011141
L51285,0,0.9955077931011141
M22667,0,0.9955077931011141
L49759,0,0.9955077931011141
M21414,0,0.9955077931011141
M19283,0,0.9955077931011141
M24266,0,0.9955077931011141
M23576,0,0.9955077931011141
L56461,0,0.9924776988439629
M22956,0,0.9955077931011141
L56472,0,0.9955077931011141
L49792,0,0.9955077931011141
L52457,0,0.9955077931011141
H32395,0,0.9955077931011141
M22332,0,0.9955077931011141
L49000,0,0.9955077931011141
L52746,0,0.9955077931011141
L49244,0,0.9955077931011141
M22710,0,0.9955077931011141
L56379,0,0.9955077931011141
L55863,0,0.9955077931011141
H34569,0,0.9955077931011141
H35166,0,0.9955077931011141
L52430,0,0.988336840488491
L50342,0,0.9924776988439629
M21957,0,0.9955077931011141
L55433,0,0.9955077931011141
L51342,0,0.9955077931011141
L54227,0,0.9955077931011141
M19116,0,0.9955077931011141
L51407,0,0.9955077931011141
L49477,0,0.9955077931011141
L51517,0,0.9930232083032411
L56355,1,0.00011308817665356408
L47693,0,0.9955077931011141
L49830,0,0.9955077931011141
L47333,0,0.9955077931011141
H33529,0,0.9924776988439629
L53527,0,0.9955077931011141
M17863,0,0.9955077931011141
L53852,0,0.986911134285215
L49197,0,0.9955077931011141
M23453,0,0.9955077931011141
L49868,0,0.9955077931011141
M17183,0,0.9955077931011141
M17053,0,0.9955077931011141
L53941,0,0.9955077931011141
H31983,0,0.9955077931011141
L53423,0,0.9955077931011141
M19011,0,0.9955077931011141
M23584,0,0.9955077931011141
M21829,0,0.9955077931011141
M23665,0,0.9955077931011141
M21134,0,0.9955077931011141
M18269,0,0.988336840488491
M17699,0,0.9955077931011141
M15111,0,0.9955077931011141
L48951,0,0.9955077931011141
L51562,0,0.9921658234736126
H31904,0,0.9955077931011141
M22968,0,0.9955077931011141
L51017,0,0.9955077931011141
M21061,0,0.9955077931011141
L55706,0,0.988336840488491
L53281,0,0.9955077931011141
L51935,1,0.0004044040596032916
L52785,0,0.9955077931011141
H39086,0,0.9955077931011141
M23333,0,0.9955077931011141
L50165,0,0.9955077931011141
M20552,0,0.9955077931011141
L53219,0,0.9955077931011141
L56917,0,0.9955077931011141
L52911,0,0.9955077931011141
L48403,0,0.9955077931011141
L55138,0,0.9955077931011141
L50014,0,0.9955077931011141
L49707,0,0.9955077931011141
H30011,0,0.9955077931011141
L48971,0,0.9955077931011141
L55003,0,0.9955077931011141
M17431,0,0.9955077931011141
L55251,0,0.9955077931011141
L47628,0,0.9955077931011141
L54978,0,0.9955077931011141
L56060,0,0.9955077931011141
L56257,0,0.9955077931011141
L51230,0,0.9955077931011141
M14923,0,0.9955077931011141
L57048,0,0.9955077931011141
L50466,0,0.9955077931011141
L56511,0,0.9955077931011141
L53071,0,0.9955077931011141
L50071,0,0.9924776988439629
M15653,0,0.988336840488491
M22344,0,0.9955077931011141
L54665,0,0.9955077931011141
L57010,0,0.9955077931011141
L53984,0,0.9955077931011141
L51948,0,0.9955077931011141
L47778,0,0.9955077931011141
L52122,0,0.9955077931011141
L48403,0,0.9955077931011141
M19812,0,0.9955077931011141
M16127,0,0.9955077931011141
L55282,0,0.9955077931011141
L53136,0,0.9955077931011141
L53136,0,0.9955077931011141
L49988,0,0.9955077931011141
L54492,0,0.9955077931011141
L54763,0,0.9955077931011141
L53774,0,0.9955077931011141
L53963,0,0.9955077931011141
L49498,0,0.9955077931011141
L53098,0,0.9955077931011141
L49533,0,0.9955077931011141
L51641,0,0.9955077931011141
L56488,0,0.9955077931011141
L55770,0,0.9955077931011141
M21261,0,0.9955077931011141
L51211,0,0.9921658234736126
L54022,0,0.9955077931011141
L55446,0,0.9955077931011141
L49643,0,0.9955077931011141
L56220,0,0.9955077931011141
M22925,0,0.9930232083032411
L49654,0,0.9955077931011141
L49327,0,0.9955077931011141
L52412,0,0.9955077931011141
M22167,0,0.9955077931011141
L54091,0,0.9955077931011141
L57099,0,0.988336840488491
M15735,0,0.9955077931011141
L47768,0,0.9921658234736126
L52990,0,0.988336840488491
H35197,0,0.9955077931011141
M23757,0,0.9955077931011141
L53989,0,0.9955077931011141
L51776,0,0.9955077931011141
L57052,0,0.988336840488491
L52042,1,0.0006790645071710344
H33845,0,0.9955077931011141
L53621,0,0.9955077931011141
M24851,0,0.9955077931011141
L56949,0,0.9930232083032411
L54272,0,0.9955077931011141
L53864,0,0.9955077931011141
L50630,0,0.9921658234736126
L56844,0,0.9955077931011141
M19733,0,0.9955077931011141
L50764,0,0.9955077931011141
L52643,0,0.9955077931011141
L51360,0,0.9924776988439629
L56694,0,0.9955077931011141
L56374,0,0.9955077931011141
M20651,0,0.9955077931011141
L54459,0,0.9955077931011141
L55790,0,0.9955077931011141
L49881,0,0.9955077931011141
L55978,0,0.9955077931011141
M23722,0,0.9955077931011141
L55726,0,0.9955077931011141
L47339,0,0.9955077931011141
M17745,0,0.9955077931011141
M23912,0,0.9955077931011141
L55295,0,0.9955077931011141
L54091,0,0.9955077931011141
M16420,0,0.9955077931011141
H31898,0,0.9924776988439629
M23305,0,0.9955077931011141
H33139,0,0.9955077931011141
L55725,0,0.9955077931011141
L49607,0,0.9955077931011141
L56949,0,0.9955077931011141
M24722,0,0.9955077931011141
L48211,0,0.9955077931011141
L52378,0,0.9955077931011141
H39385,0,0.9955077931011141
L52598,0,0.9955077931011141
H37679,0,0.9955077931011141
L47904,0,0.9955077931011141
L50197,0,0.9955077931011141
L53257,0,0.9955077931011141
L56262,0,0.9955077931011141
L48892,0,0.9955077931011141
L55784,0,0.9924776988439629
L47765,0,0.9921658234736126
M20421,0,0.9924776988439629
L50595,0,0.9955077931011141
L50085,0,0.9955077931011141
L52622,0,0.9955077931011141
L47525,0,0.9955077931011141
M21433,0,0.9955077931011141
H30686,0,0.9955077931011141
L49381,0,0.9955077931011141
L52984,0,0.9955077931011141
L56257,0,0.9955077931011141
L53174,0,0.9921658234736126
L49125,0,0.9955077931011141
L52749,0,0.9955077931011141
M21722,0,0.9955077931011141
L54799,0,0.9955077931011141
L56495,0,0.9955077931011141
L54051,0,0.9955077931011141
M22494,0,0.9955077931011141
M20867,0,0.9924776988439629
L55550,0,0.9955077931011141
L56426,0,0.9955077931011141
L55843,0,0.9955077931011141
L54810,0,0.9955077931011141
M24206,0,0.9955077931011141
L48242,0,0.9955077931011141
L49315,0,0.9955077931011141
H32038,0,0.9955077931011141
L56332,0,0.9955077931011141
L47576,0,0.9955077931011141
L53887,0,0.9955077931011141
L50218,0,0.9955077931011141
M21904,0,0.9955077931011141
L55304,0,0.9955077931011141
M24803,1,0.3890202192835386
L55451,0,0.9955077931011141
M19237,0,0.9955077931011141
L50948,0,0.9955077931011141
L51650,0,0.9955077931011141
H35414,0,0.9955077931011141
L56457,0,0.9955077931011141
L55490,0,0.9955077931011141
M16392,0,0.9955077931011141
H38730,0,0.9955077931011141
L56455,0,0.9955077931011141
L48512,0,0.9955077931011141
L55973,0,0.9955077931011141
H32038,0,0.9955077931011141
L49434,0,0.9955077931011141
L51924,0,0.9955077931011141
L51623,0,0.9955077931011141
H29870,0,0.9955077931011141
H32800,0,0.9955077931011141
L54167,0,0.9955077931011141
L53121,0,0.9955077931011141
L48604,0,0.9955077931011141
L55036,0,0.9955077931011141
L53060,0,0.9924776988439629
L52820,0,0.9955077931011141
L52109,0,0.9955077931011141
L50984,0,0.9955077931011141
L54511,0,0.9955077931011141
L54339,0,0.9955077931011141
L55863,0,0.9955077931011141
L52471,0,0.9955077931011141
M16616,0,0.9955077931011141
L54206,0,0.9955077931011141
L48871,0,0.9955077931011141
L55277,0,0.9955077931011141
L51652,0,0.9955077931011141
L52368,0,0.9924776988439629
M22145,0,0.9955077931011141
M15562,0,0.9955077931011141
L48927,0,0.9955077931011141
L56936,0,0.9955077931011141
M17757,0,0.9955077931011141
L50462,0,0.9955077931011141
L55571,0,0.9955077931011141
M16098,0,0.9955077931011141
L55040,0,0.9955077931011141
L47380,0,0.9955077931011141
L50031,0,0.9955077931011141
M24557,0,0.9955077931011141
M16145,0,0.988336840488491
L50426,0,0.9955077931011141
L49001,0,0.9924776988439629
M17591,0,0.9924776988439629
L49988,0,0.9955077931011141
L50490,0,0.9955077931011141
L53109,0,0.9955077931011141
L57110,0,0.9955077931011141
L55093,0,0.988336840488491
L55334,0,0.9955077931011141
M16659,0,0.9955077931011141
L48743,0,0.9955077931011141
L55265,0,0.9955077931011141
L55270,0,0.9955077931011141
M18827,0,0.9955077931011141
L56253,0,0.988336840488491
L47499,0,0.9955077931011141
L55982,0,0.9955077931011141
M18373,0,0.9955077931011141
L56719,0,0.9955077931011141
L53292,0,0.9955077931011141
L47396,0,0.9955077931011141
L49082,0,0.9955077931011141
L52569,0,0.9921658234736126
L53305,0,0.9955077931011141
L55217,0,0.9955077931011141
L56199,0,0.9955077931011141
M21014,0,0.9955077931011141
L56489,0,0.9955077931011141
M22228,0,0.9955077931011141
L49310,0,0.9955077931011141
M20261,0,0.9930232083032411
L55410,0,0.9955077931011141
L49814,0,0.9955077931011141
L55452,0,0.9955077931011141
L55696,0,0.9955077931011141
M18406,0,0.9924776988439629
L55838,0,0.9955077931011141
L54261,0,0.9924776988439629
M23276,0,0.9955077931011141
M15583,0,0.9955077931011141
L53270,0,0.9955077931011141
L49082,0,0.9955077931011141
H37374,0,0.9955077931011141
L56393,0,0.9955077931011141
M17124,0,0.9955077931011141
L51412,0,0.9955077931011141
H35797,0,0.9924776988439629
M18404,0,0.9955077931011141
M22987,0,0.9955077931011141
M18013,0,0.9955077931011141
L54767,0,0.9955077931011141
L56256,0,0.9955077931011141
H34909,0,0.9955077931011141
L56474,0,0.9955077931011141
M17661,0,0.9955077931011141
M21562,0,0.9955077931011141
H36996,0,0.9955077931011141
L53602,0,0.9955077931011141
L56664,0,0.9955077931011141
L53558,0,0.9955077931011141
H29682,0,0.9955077931011141
L51266,0,0.9955077931011141
L54272,0,0.9924776988439629
L50482,0,0.9955077931011141
L56602,0,0.988336840488491
L54265,0,0.9921658234736126
L54347,0,0.9955077931011141
M17819,0,0.9955077931011141
L47378,0,0.9955077931011141
L51768,0,0.9955077931011141
L48854,0,0.9924776988439629
M17793,0,0.9955077931011141
M16922,0,0.9955077931011141
L55253,0,0.9955077931011141
M15876,0,0.9955077931011141
L47217,0,0.9955077931011141
L48397,0,0.9955077931011141
M16280,0,0.9921658234736126
H38189,0,0.9955077931011141
L53257,0,0.9955077931011141
L57113,0,0.9955077931011141
L49256,0,0.9955077931011141
L55810,0,0.9930232083032411
L49671,0,0.9955077931011141
L56070,0,0.9955077931011141
M23193,0,0.9955077931011141
H34783,0,0.9955077931011141
M15088,0,0.9955077931011141
L52773,0,0.9955077931011141
L55116,0,0.9921658234736126
H37110,0,0.9924776988439629
M17302,0,0.9924776988439629
L49076,0,0.9955077931011141
L53455,0,0.9955077931011141
L56142,0,0.9930232083032411
M16659,0,0.9955077931011141
L47264,0,0.9955077931011141
M17343,0,0.9955077931011141
M15887,0,0.9955077931011141
L48495,0,0.9955077931011141
L48644,0,0.9955077931011141
L49467,0,0.9955077931011141
L54732,0,0.9924776988439629
L50250,0,0.9955077931011141
M21610,0,0.9955077931011141
M20800,0,0.9955077931011141
L47384,0,0.9955077931011141
L49354,0,0.9955077931011141
L56474,0,0.9955077931011141
L47835,0,0.9955077931011141
L55816,0,0.9955077931011141
L47567,0,0.9955077931011141
M24721,0,0.9955077931011141
H35636,0,0.9955077931011141
M15568,0,0.9955077931011141
L56307,0,0.9955077931011141
L54293,0,0.9955077931011141
L53530,0,0.9955077931011141
L49742,0,0.9955077931011141
